scenario,period,applications,approvals,eligible_approved,ineligible_approved,application_rate,access_rate,exclusion_error,admin_exclusion_error,demand_gap,inclusion_error,avg_trust,avg_info,avg_monitoring,avg_service_quality,avg_congestion,territorial_inequality,delegated_share
adaptive,30,376,205,178,27,0.6266666666666667,0.7325102880658436,0.2674897119341564,0.011111111111111112,0.25925925925925924,0.13170731707317074,0.8521377279098116,0.7738154630669428,0.4855425243788787,0.3911119156063745,1.205128205128205,0.03977603707293297,0.8333333333333334
adaptive,31,368,201,172,29,0.6133333333333333,0.7078189300411523,0.29218106995884774,0.033707865168539325,0.2674897119341564,0.14427860696517414,0.8604757667646887,0.7785443078819038,0.48809328192394164,0.3772236910661461,1.1794871794871795,0.04966779666590098,0.8333333333333334
adaptive,32,387,199,177,22,0.645,0.7283950617283951,0.2716049382716049,0.06349206349206349,0.2222222222222222,0.11055276381909548,0.8681899472855775,0.7827534636033843,0.4811103786100279,0.3641181269978675,1.2403846153846152,0.06837390415984015,0.8333333333333334
adaptive,33,375,192,170,22,0.625,0.6995884773662552,0.3004115226337448,0.08108108108108109,0.23868312757201646,0.11458333333333333,0.8738177010496455,0.7872262948193731,0.4857635228947697,0.3545139543173468,1.2019230769230769,0.10952382205820516,0.8333333333333334
adaptive,34,393,190,167,23,0.655,0.6872427983539094,0.31275720164609055,0.08241758241758242,0.25102880658436216,0.12105263157894737,0.8796482048647196,0.7918930619175417,0.47950690574997384,0.34574383695405914,1.2596153846153846,0.08090663498037594,0.8333333333333334
adaptive,35,377,193,168,25,0.6283333333333333,0.691358024691358,0.308641975308642,0.056179775280898875,0.2674897119341564,0.12953367875647667,0.8862038468424245,0.7958346274361537,0.48373314809714185,0.3405034402163014,1.2083333333333333,0.07142013758815316,0.8333333333333334
adaptive,36,398,195,180,15,0.6633333333333333,0.7407407407407407,0.2592592592592593,0.047619047619047616,0.2222222222222222,0.07692307692307693,0.8934175809740149,0.8003231774644671,0.47533573877006097,0.3335051709427032,1.2756410256410255,0.0606270509543578,0.8333333333333334
adaptive,37,408,199,180,19,0.68,0.7407407407407407,0.2592592592592593,0.05759162303664921,0.2139917695473251,0.09547738693467336,0.8997211315853868,0.804342425145035,0.47177184289544144,0.32706840161412604,1.3076923076923077,0.06592799190134585,0.8333333333333334
adaptive,38,409,199,178,21,0.6816666666666666,0.7325102880658436,0.2674897119341564,0.0481283422459893,0.23045267489711935,0.10552763819095477,0.906049654428098,0.808220947519308,0.4713080557514459,0.3219274245838668,1.310897435897436,0.061615420215389356,0.8333333333333334
adaptive,39,396,194,173,21,0.66,0.7119341563786008,0.2880658436213992,0.059782608695652176,0.24279835390946503,0.10824742268041238,0.9107476838637186,0.8117991481702296,0.47487228234656037,0.3191906383887983,1.2692307692307692,0.043566529117060625,0.8333333333333334
