seed,scenario,applications_final,approvals_final,eligible_approved_final,ineligible_approved_final,access_rate_final,exclusion_error_final,inclusion_error_final,avg_trust_final,avg_info_final,avg_monitoring_final,avg_service_quality_final,avg_congestion_final,territorial_inequality_final,delegated_share_final,access_rate_mean,exclusion_error_mean,admin_exclusion_error_mean,demand_gap_mean,inclusion_error_mean,avg_trust_mean,avg_info_mean,avg_monitoring_mean,avg_service_quality_mean,avg_congestion_mean,territorial_inequality_mean,delegated_share_mean
21,hierarchy,390,193,176,17,0.7333333333333333,0.2666666666666667,0.0880829015544041,0.905309944331499,0.8100662248195942,0.6367918631698356,0.4396150750119261,1.2499999999999998,0.0441822203181754,0.0,0.6009375,0.3990625,0.0025079010551138,0.3971875,0.1139944304188047,0.711326022918622,0.6725893244892136,0.6813315720433328,0.469187145262204,0.9755608974358976,0.0857712650150226,0.0
21,delegated,415,196,180,16,0.75,0.25,0.0816326530612244,0.9024300995523272,0.8105286846244966,0.43781136055081,0.2851966769930372,1.330128205128205,0.0892211767178864,1.0,0.5971875,0.4028125,0.0278545020522849,0.3829166666666667,0.2286743502768571,0.7155804519158275,0.6753885383241937,0.4875075735961349,0.332121159997799,1.0039262820512822,0.0663143426970358,1.0
21,adaptive,384,185,156,29,0.65,0.35,0.1567567567567567,0.883832467874879,0.8061575277313048,0.5146872964982238,0.3626663002901772,1.2307692307692306,0.0304512733254723,1.0,0.5648958333333334,0.4351041666666666,0.0219067733762246,0.4194791666666666,0.1249555401664586,0.6971481672086302,0.6666215037264738,0.6504065479609289,0.4514680292126584,0.944551282051282,0.0720627943375207,0.2125
22,hierarchy,393,210,192,18,0.7773279352226721,0.2226720647773279,0.0857142857142857,0.90657113610935,0.8111969722489344,0.6345642101848029,0.4281857708981258,1.2596153846153844,0.0593879890263734,0.0,0.594331983805668,0.405668016194332,0.0,0.405668016194332,0.1176423711238075,0.707213832764547,0.6712266308383413,0.6793989877399785,0.4686769872048137,0.993028846153846,0.0676906616914265,0.0
22,delegated,402,193,177,16,0.7165991902834008,0.2834008097165992,0.082901554404145,0.9061069502492852,0.8134588600771432,0.4419637991474167,0.2726992464812345,1.2884615384615383,0.0238020934896971,1.0,0.6029352226720648,0.3970647773279352,0.0215906377718513,0.3809716599190283,0.2061568491350788,0.7193260983175455,0.677842707201507,0.483843749063397,0.3253799406842814,1.0307692307692309,0.0557351128429994,1.0
22,adaptive,407,198,184,14,0.7449392712550608,0.2550607287449392,0.0707070707070707,0.9018716075299908,0.8106144641445748,0.4399296805461707,0.301335572238962,1.3044871794871795,0.0448585666717732,1.0,0.5863360323886639,0.413663967611336,0.0068651961674848,0.4085020242914979,0.1257309473642119,0.7085921919321111,0.6720314479143223,0.6325240358779849,0.4450932420716286,0.9854166666666666,0.0591131662755226,0.275
23,hierarchy,418,204,189,15,0.756,0.244,0.0735294117647058,0.9074501197087016,0.8071222412687629,0.627051361702261,0.4292901990182788,1.3397435897435896,0.0461503507706078,0.0,0.6193,0.3807,0.0043165449498429,0.3774,0.1060572791376935,0.7166816684505981,0.67167182755253,0.6778810025248361,0.4650841993270904,0.9993589743589744,0.0713992049973338,0.0
23,delegated,417,196,177,19,0.708,0.292,0.096938775510204,0.8955741706540812,0.8066151280674709,0.4377530617108026,0.2829524481119181,1.3365384615384617,0.0723306166258994,1.0,0.5978,0.4022,0.0344010605914648,0.3771,0.2033244745827594,0.7130495779103081,0.6717552770116899,0.4860499338930317,0.3290189492458514,1.017147435897436,0.0713325001122774,1.0
23,adaptive,390,192,176,16,0.704,0.296,0.0833333333333333,0.887365537990767,0.8034340984442607,0.4790440605773796,0.3324408477157055,1.2499999999999998,0.0584960449373033,0.8333333333333334,0.5776,0.4224,0.0213571954958725,0.4067999999999999,0.1190547495030072,0.7002585868446666,0.664468087365137,0.6351290843808767,0.4421085461418704,0.969951923076923,0.0739445029716494,0.2708333333333333
24,hierarchy,404,203,185,18,0.7613168724279835,0.2386831275720164,0.0886699507389162,0.9054407953846554,0.8188936542717291,0.6316304637200042,0.4301269896347239,1.2948717948717947,0.0613198770810899,0.0,0.6112139917695474,0.3887860082304527,0.0,0.3887860082304527,0.116413628708709,0.7093417722494058,0.6830808690855228,0.6791245248299999,0.4745581895162749,0.993028846153846,0.0852331553224717,0.0
24,delegated,415,194,167,27,0.6872427983539094,0.3127572016460905,0.1391752577319587,0.9045727619474184,0.8185709960903942,0.4396886542863605,0.2806596799493394,1.3301282051282053,0.0551258992838832,1.0,0.6187242798353909,0.381275720164609,0.021193110934824,0.365843621399177,0.2074719156426739,0.7186561907256528,0.6860296751525017,0.483517328334768,0.3360935786478727,1.0346153846153847,0.0652585380136144,1.0
24,adaptive,391,190,171,19,0.7037037037037037,0.2962962962962963,0.1,0.9015889148593516,0.8173718833490041,0.4783348340706259,0.32730471106497,1.253205128205128,0.0621984162935691,1.0,0.6082304526748972,0.3917695473251029,0.0106291824956319,0.3838477366255144,0.121027456427551,0.7102411622811323,0.680786097124183,0.6308523871676702,0.4494893712176647,0.9988782051282052,0.085059184747187,0.275
25,hierarchy,404,199,184,15,0.7244094488188977,0.2755905511811023,0.0753768844221105,0.9050049265181176,0.8204134124013193,0.6326034321193041,0.4358885634937838,1.2948717948717947,0.0409635577073026,0.0,0.591240157480315,0.408759842519685,0.0055249079229397,0.4046259842519685,0.1116690363439713,0.7094647841257509,0.681572489159551,0.6807810114820467,0.4764061156301097,0.9864583333333334,0.0715220333446782,0.0
25,delegated,379,198,171,27,0.6732283464566929,0.326771653543307,0.1363636363636363,0.9012011199680046,0.8230523446517019,0.4510085507618497,0.2925980591041044,1.2147435897435896,0.0563865816402344,1.0,0.6050196850393701,0.3949803149606299,0.0441701646335438,0.3626968503937008,0.19832481047976,0.7234170826034063,0.6910927884807206,0.4827629339878156,0.3404460131774098,1.041746794871795,0.0718659116860371,1.0
25,adaptive,394,192,168,24,0.6614173228346457,0.3385826771653543,0.125,0.8977267730763885,0.8205817093979811,0.4782629226524044,0.3335994042340477,1.262820512820513,0.0750953682420225,1.0,0.5928149606299213,0.4071850393700787,0.028047762961421,0.3867125984251968,0.1137231971867432,0.7168096325678699,0.686303095148965,0.6217696498081177,0.44498125378636,1.0102564102564102,0.0728349214186001,0.3166666666666666
26,hierarchy,386,198,180,18,0.728744939271255,0.2712550607287449,0.0909090909090909,0.9189528774505424,0.8177782658163019,0.6368125060644372,0.4302476220695252,1.237179487179487,0.0350582786251773,0.0,0.6078947368421053,0.3921052631578947,0.0,0.3921052631578947,0.1158826560330529,0.7182137854143925,0.6791543656591184,0.6773101546534159,0.4694871483423128,1.003525641025641,0.0686666796655542,0.0
26,delegated,405,195,175,20,0.708502024291498,0.291497975708502,0.1025641025641025,0.9205530770730092,0.8209931345501067,0.4408942462992769,0.2773313406362836,1.2980769230769231,0.046589554645851,1.0,0.6154858299595142,0.3845141700404858,0.0190666779412726,0.3704453441295546,0.198559172074419,0.7312726718192557,0.6863542515657046,0.4815965115601811,0.3289315274400754,1.0444711538461535,0.0545720653899022,1.0
26,adaptive,404,200,184,16,0.7449392712550608,0.2550607287449392,0.08,0.9131446784693082,0.8188505189063129,0.440319497721815,0.3008615771408956,1.294871794871795,0.031740196429569,0.8333333333333334,0.6018218623481781,0.3981781376518218,0.0080427610938451,0.392004048582996,0.1223654196462782,0.7174117919402961,0.6812459334803959,0.6266885406943294,0.4442970939806575,0.9959134615384616,0.0660795099912704,0.2916666666666666
27,hierarchy,405,207,190,17,0.7630522088353414,0.2369477911646585,0.0821256038647343,0.9079825015819584,0.8128060759756156,0.6318543408669456,0.4356468041020697,1.2980769230769231,0.0713440134744875,0.0,0.6057228915662651,0.394277108433735,0.0,0.3942771084337349,0.1146257204840323,0.7136898095005642,0.6729941840387539,0.6790654135943782,0.4697543202402905,0.996875,0.0725306701381526,0.0
27,delegated,404,199,183,16,0.7349397590361446,0.2650602409638554,0.0804020100502512,0.9189998906671522,0.8178003388232903,0.4412224489738441,0.2926305449670173,1.294871794871795,0.0518961594277721,1.0,0.6286144578313253,0.3713855421686747,0.0217862326426975,0.3555220883534136,0.1881020082438063,0.7368690679983537,0.6842210091801113,0.4814677138761347,0.3348806395700011,1.0446314102564105,0.0703773402608135,1.0
27,adaptive,414,199,184,15,0.7389558232931727,0.2610441767068273,0.0753768844221105,0.9101156862292376,0.8147651313901506,0.4696281890847278,0.3287653719662612,1.3269230769230769,0.0579898228421518,0.8333333333333334,0.6086345381526105,0.3913654618473896,0.0126641580188298,0.3818273092369478,0.1174338087691303,0.72375281575402,0.676640253261898,0.6213675271047279,0.4401350967100724,1.008974358974359,0.064771810069971,0.3125
28,hierarchy,391,184,166,18,0.7124463519313304,0.2875536480686695,0.0978260869565217,0.883243006277111,0.7907414013937163,0.6378985625437824,0.433941110522178,1.2532051282051284,0.047500072404096,0.0,0.5873390557939915,0.4126609442060086,0.0,0.4126609442060086,0.1223602358413719,0.6989812076159974,0.6577076804267241,0.6833158638857533,0.4636693161510722,0.9631410256410255,0.0756880766234568,0.0
28,delegated,393,192,166,26,0.7124463519313304,0.2875536480686695,0.1354166666666666,0.8946366605283045,0.7960867284955735,0.4455151487361903,0.2788141458081904,1.2596153846153846,0.037386789105104,1.0,0.6126609442060086,0.3873390557939914,0.0233498876571066,0.3706008583690987,0.2215656589358185,0.7180475688034809,0.6684290526002766,0.4848551689995773,0.3201012102650666,1.0195512820512822,0.0569943961470092,1.0
28,adaptive,392,185,172,13,0.7381974248927039,0.2618025751072961,0.0702702702702702,0.8810058365968757,0.7910690059325143,0.5101533673652522,0.3549594657253683,1.2564102564102564,0.0439561911636992,0.8333333333333334,0.5866952789699571,0.4133047210300429,0.0070928868301628,0.4080472103004292,0.1246098483019791,0.6980977742452812,0.6583745938422151,0.6507615042544661,0.4467217855777196,0.9708333333333334,0.0715423526551447,0.1875
29,hierarchy,394,194,176,18,0.7364016736401674,0.2635983263598326,0.0927835051546391,0.9016540633568106,0.8114139092689101,0.6352858909232224,0.4311626771754032,1.262820512820513,0.0535910297273635,0.0,0.6006276150627615,0.3993723849372385,0.0044013567633503,0.3961297071129707,0.1151621091767009,0.7071892484296807,0.6784067291862155,0.6796033360850593,0.4685360600367613,0.9899839743589745,0.068876064370327,0.0
29,delegated,394,194,170,24,0.7112970711297071,0.2887029288702929,0.1237113402061855,0.8964977990197834,0.8106662001540944,0.4449992068191906,0.2771492634266162,1.262820512820513,0.0667342084821025,1.0,0.6098326359832635,0.3901673640167364,0.036338602654785,0.3638075313807531,0.2129405439136634,0.7165826347471458,0.682553183462486,0.4837236798148655,0.3261336918450056,1.0311698717948716,0.0730811319518374,1.0
29,adaptive,382,196,172,24,0.7196652719665272,0.2803347280334728,0.1224489795918367,0.8904638801604802,0.8086281552591356,0.512784249296706,0.3507792128842186,1.2243589743589745,0.0872453010234908,0.8333333333333334,0.5961297071129708,0.4038702928870292,0.0188655827226151,0.3900627615062761,0.1210029911447723,0.7082844050873789,0.6774711262801434,0.6397636516737886,0.4476130976901045,0.9904647435897436,0.0849631228417144,0.2291666666666666
30,hierarchy,429,204,187,17,0.7824267782426778,0.2175732217573222,0.0833333333333333,0.9232676530421194,0.8167353971602339,0.6222750372502633,0.4217585927954985,1.375,0.0693983257173095,0.0,0.6280334728033472,0.3719665271966527,0.0001322751322751,0.3718619246861924,0.1138352317479228,0.7264536614240638,0.6803363185870392,0.6741834808185886,0.4618110223508209,1.0228365384615383,0.0714208111948191,0.0
30,delegated,398,193,172,21,0.7196652719665272,0.2803347280334728,0.1088082901554404,0.9176717433114868,0.8172399788709709,0.4430565914569151,0.2735480937349562,1.2756410256410255,0.0475863812751185,1.0,0.6253138075313808,0.3746861924686192,0.0236323678107314,0.3571129707112971,0.20245018799696,0.729674880028037,0.6832103471768373,0.481046910917677,0.3207036380082606,1.044871794871795,0.0522341505663193,1.0
30,adaptive,419,197,173,24,0.7238493723849372,0.2761506276150628,0.1218274111675127,0.9126221374447284,0.8152645923570435,0.4356067088850268,0.2992409615025277,1.3429487179487178,0.0304503852916704,0.8333333333333334,0.6077405857740585,0.3922594142259414,0.0133933814599444,0.3821129707112971,0.1249712733043909,0.7214608718069768,0.6787140665934116,0.624959738620109,0.4355703330509356,1.0064903846153848,0.0696965142242719,0.2916666666666666
